stock_code,report_date,holder_top1_pct,holder_top10_pct,holder_count
300661,2022-06-30,20.638,52.773,10
300661,2022-09-30,20.543,53.797999999999995,10
300661,2022-12-31,20.521,54.757999999999996,10
300661,2023-03-31,20.242,52.589999999999996,10
300661,2023-06-30,20.175,52.35,10
300661,2023-09-30,20.171,51.806999999999995,10
300661,2023-12-31,20.072,51.007000000000005,10
300661,2024-03-31,20.04,37.35099999999999,4
300661,2024-06-30,20.02,51.667,10
300661,2024-09-30,19.965,50.763999999999996,10
300661,2024-12-31,19.898,50.854,10
300661,2025-03-31,19.89,49.832,10
300661,2025-06-30,19.819,49.765,10
300661,2025-09-30,19.814,46.723,10
300661,2025-12-31,19.745,43.807,10
300661,2026-03-31,19.733,42.397,10
688126,2020-06-30,7.584,14.268,10
688126,2020-09-30,7.696,14.629,10
688126,2020-12-31,7.207,19.58,10
688126,2021-03-31,7.207,18.829,10
688126,2021-06-30,14.728,54.452,10
688126,2021-09-30,14.728,55.325,10
688126,2021-12-31,13.531,56.416000000000004,10
688126,2022-03-31,11.289,56.41199999999999,10
688126,2022-06-30,10.992,55.62799999999999,10
688126,2022-09-30,10.003,54.17,10
688126,2022-12-31,9.984,55.108,10
688126,2023-03-31,9.871,54.669,10
688126,2023-06-30,20.843,68.212,10
688126,2023-09-30,20.843,68.471,10
688126,2023-12-31,20.843,68.814,10
688126,2024-03-31,20.843,68.83500000000001,10
688126,2024-06-30,20.843,69.332,10
688126,2024-09-30,20.843,69.874,10
688126,2024-12-31,20.843,67.349,10
688126,2025-02-21,20.843,66.294,10
688126,2025-03-31,20.843,66.499,10
688126,2025-06-30,20.843,66.512,10
688126,2025-09-30,20.757,63.107000000000006,10
688126,2025-12-31,20.757,62.514,10
688126,2026-03-31,20.061,59.928,10
600584,2003-12-31,3.636,13.599,10
600584,2004-06-30,5.455,24.007,10
600584,2004-09-30,1.705,9.247999999999998,10
600584,2004-12-31,1.619,7.007,10
600584,2005-03-31,0.971,4.2780000000000005,10
600584,2005-06-30,3.511,15.578,10
600584,2005-09-30,7.954,28.947,10
600584,2005-12-31,8.246,41.17699999999999,10
600584,2006-03-31,9.396,34.744,10
600584,2006-06-30,10.325,42.12199999999999,10
600584,2006-09-30,7.881,34.29,10
600584,2006-12-31,8.41,46.202999999999996,10
600584,2007-03-31,5.089,27.64,10
600584,2007-06-30,5.283,28.175000000000004,10
600584,2007-09-30,3.823,26.514,10
600584,2007-12-31,4.115,20.323999999999998,10
600584,2008-03-31,3.89,27.624,10
600584,2008-06-30,6.159,24.813,10
600584,2008-09-30,6.187,17.752,10
600584,2008-12-31,16.212,27.333999999999996,10
600584,2009-03-31,16.212,25.329000000000004,10
600584,2009-06-30,16.212,22.849,10
600584,2009-09-30,16.212,25.243000000000002,10
600584,2009-12-31,16.212,28.888,10
600584,2010-03-31,16.212,21.267,10
600584,2010-06-30,16.212,20.227,10
600584,2010-09-30,16.212,19.547,10
600584,2010-12-31,16.284,18.688999999999997,10
600584,2011-03-31,16.284,19.46,10
600584,2011-06-30,16.284,18.436999999999998,10
600584,2011-09-30,16.284,18.739,10
600584,2011-12-31,16.284,18.74,10
600584,2012-03-31,16.284,19.221000000000004,10
600584,2012-06-30,16.284,18.936999999999998,10
600584,2012-09-30,16.284,20.288999999999998,10
600584,2012-12-31,16.284,19.385,10
600584,2013-03-31,16.284,19.052000000000003,10
600584,2013-06-30,16.284,25.002,10
600584,2013-09-30,16.284,24.173000000000002,10
600584,2013-12-31,16.284,27.301,10
600584,2014-03-31,16.284,29.712,10
600584,2014-06-30,16.284,26.409999999999997,10
600584,2014-09-30,16.284,26.250999999999998,10
600584,2014-12-31,16.284,24.235999999999997,10
600584,2015-03-31,16.284,26.111,10
600584,2015-06-30,16.284,25.366999999999997,10
600584,2015-09-30,16.284,36.859,19
600584,2015-12-31,14.11,30.098,17
600584,2016-03-31,14.11,30.098,17
600584,2016-06-30,14.11,27.537,18
600584,2016-09-30,14.11,29.467,10
600584,2016-12-31,14.11,30.130999999999997,10
600584,2017-03-31,14.11,30.154,10
600584,2017-06-30,14.11,28.409,10
600584,2017-09-30,14.11,28.954,10
600584,2017-12-31,13.526,28.804999999999996,10
600584,2018-03-31,13.111,29.599999999999994,10
600584,2018-06-30,12.784,30.274000000000008,10
600584,2018-09-30,11.755,31.605,10
600584,2018-12-31,16.129,36.45099999999999,10
600584,2019-03-31,13.09,32.344,10
600584,2019-06-30,10.001,28.227999999999998,10
600584,2019-09-30,7.737,23.423000000000002,10
600584,2019-12-31,4.629,18.636000000000003,10
600584,2020-03-31,3.893,22.319,10
600584,2020-06-30,10.736,30.232,10
600584,2020-09-30,10.736,34.811,10
600584,2020-12-31,14.276,39.657999999999994,10
600584,2021-03-31,14.276,38.397999999999996,10
600584,2021-06-30,13.1,29.761000000000003,10
600584,2021-09-30,15.89,36.89000000000001,10
600584,2021-12-31,13.312,33.89300000000001,10
600584,2022-03-31,13.312,34.136,10
600584,2022-06-30,13.312,34.678999999999995,11
600584,2022-09-30,13.312,34.054,10
600584,2022-12-31,13.312,34.83500000000001,10
600584,2023-03-31,13.312,37.441,10
600584,2023-06-30,13.257,36.931,10
600584,2023-09-30,13.245,39.661,10
600584,2023-12-31,13.243,41.01299999999999,10
600584,2024-03-31,13.242,40.745999999999995,10
600584,2024-06-30,13.239,40.095000000000006,10
600584,2024-09-30,13.239,41.756,10
600584,2024-12-31,22.528,37.735,10
600584,2025-03-31,22.528,36.974,10
600584,2025-06-30,22.528,38.358,10
600584,2025-09-30,22.528,34.78199999999999,10
600584,2025-12-31,22.528,34.181999999999995,10
600584,2026-03-31,22.528,35.106,10
300604,2017-06-30,8.558,24.337999999999997,10
300604,2017-09-30,5.236,19.732,10
300604,2017-12-31,2.887,14.471,10
300604,2018-03-31,4.724,19.037,10
300604,2018-06-30,16.535,41.965,10
300604,2018-09-30,16.535,43.047,10
300604,2018-12-31,16.535,43.492000000000004,10
300604,2019-03-31,16.299,37.480000000000004,10
300604,2019-06-30,16.283,35.843,10
300604,2019-09-30,16.283,30.386999999999997,10
300604,2019-12-31,16.283,35.674,10
300604,2020-03-31,16.133,44.114999999999995,10
300604,2020-06-30,13.39,53.74999999999999,10
300604,2020-09-30,13.39,52.616,10
300604,2020-12-31,14.365,48.96099999999999,10
300604,2021-03-31,13.695,49.476,10
300604,2021-06-30,12.307,46.30800000000001,10
300604,2021-09-30,10.972,42.208,10
300604,2021-12-31,9.312,39.13000000000001,10
300604,2022-01-07,9.312,39.592,10
300604,2022-03-31,9.312,40.132000000000005,10
300604,2022-06-30,9.115,38.145,10
300604,2022-09-30,9.115,35.99699999999999,10
300604,2022-12-31,9.115,37.80899999999999,10
300604,2023-03-31,9.053,35.29600000000001,10
300604,2023-06-30,8.326,34.565,10
300604,2023-09-30,8.326,35.97299999999999,10
300604,2023-12-31,8.326,35.284,10
300604,2024-03-31,8.195,33.975,10
300604,2024-06-30,8.047,31.459999999999997,10
300604,2024-09-30,7.98,32.202,10
300604,2024-12-31,7.98,30.013,10
300604,2025-03-31,7.735,30.254,10
300604,2025-06-30,7.735,32.707,10
300604,2025-09-30,7.289,28.303,10
300604,2025-12-31,7.231,27.147000000000002,10
300604,2026-03-31,7.23,23.7,10
688728,2021-09-30,2.732,12.863,10
688728,2021-12-31,5.751,14.884,10
688728,2022-03-31,8.804,18.016000000000005,10
688728,2022-06-30,8.575,22.461000000000002,10
688728,2022-09-30,22.965,72.301,10
688728,2022-12-31,22.965,73.44700000000002,10
688728,2023-03-31,15.805,63.775999999999996,10
688728,2023-04-28,15.805,62.985,10
688728,2023-06-30,15.805,63.292,10
688728,2023-09-30,15.706,61.826,10
688728,2023-12-31,15.706,62.290000000000006,10
688728,2024-03-05,15.706,63.519000000000005,10
688728,2024-03-31,15.706,62.688,10
688728,2024-06-30,15.706,60.769000000000005,10
688728,2024-09-30,21.437,67.92099999999999,10
688728,2024-12-31,21.437,67.60999999999999,10
688728,2025-03-31,21.437,67.316,10
688728,2025-06-30,21.437,67.10199999999999,10
688728,2025-09-30,42.019,77.284,10
688728,2025-12-31,42.019,77.015,10
688728,2026-03-31,42.019,75.764,10
600745,2003-12-31,0.923,5.977,10
600745,2004-06-30,1.687,8.525,10
600745,2004-09-30,1.687,6.807,10
600745,2004-12-31,2.698,10.902000000000001,10
600745,2005-03-31,0.778,4.009,10
600745,2005-06-30,0.917,4.479,10
600745,2005-09-30,2.967,6.832,10
600745,2005-12-31,3.018,7.028999999999999,10
600745,2006-03-31,2.348,6.243,10
600745,2006-06-30,2.012,11.107999999999999,10
600745,2006-09-30,3.888,11.246,10
600745,2006-12-31,3.496,14.793,10
600745,2007-03-31,2.307,13.149,10
600745,2007-06-30,2.307,13.094999999999999,10
600745,2007-09-30,2.307,13.095999999999998,10
600745,2007-12-31,2.307,13.095999999999998,10
600745,2008-03-31,2.307,13.094999999999999,10
600745,2008-06-30,2.304,13.073000000000002,10
600745,2008-09-30,2.454,10.564000000000002,10
600745,2008-12-31,3.55,12.98,10
600745,2009-03-31,1.75,9.486,10
600745,2009-06-30,1.301,5.398000000000001,10
600745,2009-09-30,6.884,21.513,10
600745,2009-12-31,6.884,12.166,10
600745,2010-03-31,6.797,12.081999999999999,10
600745,2010-06-30,7.47,17.906000000000002,10
600745,2010-09-30,12.998,25.683,10
600745,2010-12-31,12.998,24.527,10
600745,2011-03-31,12.998,25.01,10
600745,2011-06-30,12.998,24.691,10
600745,2011-09-30,61.91,80.34400000000001,10
600745,2011-12-31,61.725,78.447,10
600745,2012-03-31,51.705,76.874,10
600745,2012-06-30,51.705,77.34800000000001,10
600745,2012-09-30,51.705,77.063,10
600745,2012-12-31,51.705,77.537,10
600745,2013-03-31,51.705,75.936,10
600745,2013-06-30,51.705,74.89400000000002,10
600745,2013-09-30,51.705,74.688,10
600745,2013-12-31,49.027,74.44100000000002,10
600745,2014-03-31,46.823,69.551,10
600745,2014-06-30,41.636,69.394,10
600745,2014-09-30,41.636,69.19800000000001,10
600745,2014-12-31,44.233,69.34200000000001,10
600745,2015-03-31,44.233,69.34200000000001,10
600745,2015-06-30,44.233,69.404,10
600745,2015-09-30,29.961,74.63300000000001,10
600745,2015-12-31,29.961,66.32499999999999,10
600745,2016-03-31,29.961,66.669,10
600745,2016-06-30,29.961,60.361999999999995,10
600745,2016-09-30,29.961,61.21399999999999,10
600745,2016-12-31,22.305,60.551,10
600745,2017-03-31,13.409,58.86300000000001,10
600745,2017-06-30,13.409,58.86500000000001,10
600745,2017-09-30,13.409,58.096000000000004,10
600745,2017-12-31,13.246,58.181,10
600745,2018-03-31,10.349,58.52300000000001,10
600745,2018-04-16,10.349,58.97800000000001,10
600745,2018-06-30,10.349,58.97800000000001,10
600745,2018-09-30,10.349,58.97800000000001,10
600745,2018-12-31,24.157,66.317,10
600745,2019-03-31,24.157,66.82,10
600745,2019-06-30,24.157,63.169,10
600745,2019-09-30,24.157,62.223,10
600745,2019-12-31,24.157,62.945,10
600745,2020-03-11,24.157,58.556,10
600745,2020-03-31,24.157,59.63700000000001,10
600745,2020-06-30,24.157,52.99100000000001,10
600745,2020-09-30,24.157,52.556,10
600745,2020-12-31,18.781,53.436,10
600745,2021-03-31,17.812,48.121,10
600745,2021-06-30,17.812,46.83899999999999,10
600745,2021-09-30,16.457,45.10000000000001,10
600745,2021-12-31,16.437,45.512,10
600745,2022-03-31,16.434,47.532,10
600745,2022-06-30,16.434,43.712,10
600745,2022-09-30,16.404,42.951,10
600745,2022-12-31,12.387,49.749,10
600745,2023-03-31,12.387,49.629,10
600745,2023-06-30,12.387,45.747,10
600745,2023-07-31,12.387,45.993,10
600745,2023-09-30,12.387,46.799,10
600745,2023-12-31,12.387,47.544,10
600745,2024-03-31,12.387,48.39900000000001,10
600745,2024-06-30,12.387,48.066,10
600745,2024-09-30,12.387,49.367,10
600745,2024-12-31,12.37,47.243,10
600745,2025-03-06,12.369,47.361999999999995,10
600745,2025-03-31,12.369,46.591,10
600745,2025-04-11,12.369,46.74399999999999,10
600745,2025-06-30,12.369,47.397,10
600745,2025-09-30,12.369,44.786,10
600745,2025-12-31,12.369,40.777,10
600745,2026-03-31,12.369,40.955999999999996,10
300308,2012-03-31,0.0,0.0,10
300308,2012-06-30,1.737,6.685999999999999,10
300308,2012-09-30,4.919,19.691000000000003,10
300308,2012-12-31,4.571,14.117,10
300308,2013-03-31,5.288,15.613,10
300308,2013-06-30,14.343,23.867,10
300308,2013-09-30,14.343,27.416,10
300308,2013-12-31,14.343,27.628,10
300308,2014-03-31,14.343,32.819,10
300308,2014-06-30,14.343,32.482000000000006,10
300308,2014-09-30,38.382,50.464999999999996,10
300308,2014-12-31,38.382,45.14799999999999,10
300308,2015-03-31,38.382,46.277,10
300308,2015-06-30,46.007,70.612,10
300308,2015-09-30,46.345,72.624,17
300308,2015-12-31,46.007,73.04400000000001,10
300308,2016-03-31,46.007,72.37,10
300308,2016-06-30,46.321,72.37100000000001,10
300308,2016-09-30,46.321,72.37100000000001,10
300308,2016-12-31,46.321,71.524,10
300308,2017-03-31,46.321,75.039,10
300308,2017-06-30,46.321,74.052,10
300308,2017-09-30,46.321,70.30799999999999,10
300308,2017-12-31,46.321,68.969,10
300308,2018-03-31,46.321,71.917,10
300308,2018-06-30,46.321,73.339,10
300308,2018-09-30,45.567,65.28099999999999,10
300308,2018-12-31,45.567,64.733,10
300308,2019-03-31,45.639,68.489,10
300308,2019-06-05,45.639,68.68900000000001,10
300308,2019-06-30,45.639,67.78600000000002,10
300308,2019-09-30,39.719,66.33500000000001,10
300308,2019-12-31,39.719,67.106,10
300308,2020-03-31,39.756,62.736000000000004,10
300308,2020-06-30,33.573,59.567,10
300308,2020-09-30,19.067,56.407,10
300308,2020-12-31,19.054,55.242,10
300308,2021-03-31,19.012,52.774,10
300308,2021-06-30,19.012,55.019,10
300308,2021-09-30,18.868,53.129,10
300308,2021-12-31,14.23,48.893,10
300308,2022-03-31,14.23,48.068999999999996,10
300308,2022-04-06,14.23,48.029,10
300308,2022-06-30,12.571,42.03999999999999,10
300308,2022-09-16,12.55,39.957,10
300308,2022-09-30,12.55,39.531000000000006,10
300308,2022-10-10,12.55,39.517,10
300308,2022-12-31,12.554,38.163999999999994,10
300308,2023-03-31,12.12,33.592,10
300308,2023-06-30,12.086,27.828,10
300308,2023-09-30,12.114,30.195000000000004,10
300308,2023-12-31,12.114,32.404,10
300308,2024-03-31,11.349,40.693,10
300308,2024-06-30,11.377,40.358,10
300308,2024-09-30,11.377,39.568,10
300308,2024-12-31,11.377,37.419000000000004,10
300308,2025-03-31,11.548,36.00300000000001,10
300308,2025-06-30,11.483,35.045,10
300308,2025-09-30,11.483,35.968999999999994,10
300308,2025-12-31,11.043,35.917,10
300308,2026-03-31,10.98,34.943000000000005,10
601138,2018-06-30,1.379,3.949,10
601138,2018-09-30,2.561,7.723,10
601138,2018-12-31,2.445,9.139999999999999,10
601138,2019-03-31,2.9,11.159,10
601138,2019-06-30,3.943,16.236,10
601138,2019-09-30,6.717,17.585,10
601138,2019-12-31,9.599,22.426,10
601138,2020-03-31,8.569,22.047,10
601138,2020-06-30,12.45,24.766000000000002,10
601138,2020-09-30,11.432,23.057000000000002,10
601138,2020-12-31,13.903,42.126,10
601138,2021-03-31,13.878,45.671,10
601138,2021-06-30,12.772,40.400999999999996,10
601138,2021-09-22,13.878,41.7,10
601138,2021-09-30,13.847,41.552,10
601138,2021-12-31,36.941,87.70100000000001,10
601138,2022-03-31,36.935,87.00399999999999,10
601138,2022-06-30,36.845,86.74700000000001,10
601138,2022-09-30,36.842,86.899,10
601138,2022-12-31,36.842,87.39000000000001,10
601138,2023-03-31,36.836,86.62000000000002,10
601138,2023-06-30,36.824,86.92800000000001,10
601138,2023-09-30,36.775,87.48299999999999,10
601138,2023-12-31,36.774,87.90899999999999,10
601138,2024-03-31,36.769,87.246,10
601138,2024-06-30,36.719,87.43,10
601138,2024-09-13,36.718,87.06,10
601138,2024-09-30,36.718,87.524,10
601138,2024-12-31,36.715,86.82499999999999,10
601138,2025-03-31,36.727,86.395,10
601138,2025-04-14,36.727,86.182,10
601138,2025-04-23,36.727,86.234,10
601138,2025-06-30,36.726,86.26799999999999,10
601138,2025-09-30,36.726,85.58499999999998,10
601138,2025-12-31,36.726,85.72299999999998,10
601138,2026-03-31,36.752,85.596,10
688041,2022-09-30,6.728,22.942,10
688041,2022-12-31,5.461,26.874,10
688041,2023-03-31,5.662,19.098000000000003,10
688041,2023-06-30,7.926,21.547,10
688041,2023-08-25,11.356,46.522000000000006,10
688041,2023-09-30,11.356,45.844,10
688041,2023-12-31,11.297,41.872,10
688041,2024-02-22,11.297,41.871,10
688041,2024-03-31,11.363,41.798,10
688041,2024-06-30,8.453,39.553000000000004,10
688041,2024-09-30,8.132,40.123,10
688041,2024-12-31,7.693,38.614999999999995,10
688041,2025-03-31,7.414,35.632000000000005,10
688041,2025-05-23,8.29,37.34799999999999,10
688041,2025-06-30,8.248,37.675,10
688041,2025-09-30,27.961,69.657,10
688041,2025-12-31,27.961,69.22099999999999,10
688041,2026-03-31,27.961,68.852,10
300502,2016-03-31,0.869,5.234,10
300502,2016-06-30,2.062,8.131,10
300502,2016-09-30,2.01,8.309999999999999,10
300502,2016-12-31,1.037,8.291,10
300502,2017-03-31,10.697,51.62199999999999,10
300502,2017-06-30,10.708,51.252,10
300502,2017-09-30,10.19,47.125,10
300502,2017-12-31,10.157,41.425,10
300502,2018-03-31,10.157,41.699000000000005,10
300502,2018-06-30,9.913,39.82000000000001,10
300502,2018-09-30,9.503,40.99700000000001,10
300502,2018-12-31,7.774,44.736,10
300502,2019-03-31,6.365,41.768,10
300502,2019-06-30,5.383,30.534000000000002,10
300502,2019-09-30,5.383,28.071,10
300502,2019-12-31,5.277,27.467000000000002,10
300502,2020-03-31,5.277,30.391,10
300502,2020-06-30,4.977,27.596,10
300502,2020-09-30,4.977,27.686999999999998,10
300502,2020-12-31,5.103,24.915999999999997,10
300502,2021-03-31,5.085,24.563,10
300502,2021-05-18,5.085,24.263,10
300502,2021-06-30,9.577,33.296,10
300502,2021-09-30,5.752,30.551,10
300502,2021-12-31,5.752,28.348000000000003,10
300502,2022-03-31,5.737,27.015000000000004,10
300502,2022-06-30,5.737,30.149,10
300502,2022-09-30,5.737,25.622,10
300502,2022-12-31,5.669,25.793,10
300502,2023-03-31,4.751,22.026000000000003,10
300502,2023-06-30,4.386,16.809,10
300502,2023-09-30,4.338,18.356,10
300502,2023-12-31,4.176,15.797000000000002,10
300502,2024-03-31,3.617,19.291,10
300502,2024-06-30,5.191,20.573,10
300502,2024-09-30,3.81,20.507,10
300502,2024-12-31,3.83,21.308999999999997,10
300502,2025-03-31,3.1,19.258000000000003,10
300502,2025-06-30,5.723,22.779999999999998,10
300502,2025-09-30,4.049,20.293,10
300502,2025-12-31,4.508,19.172,10
300502,2026-03-31,6.281,18.494,10
002281,2009-09-30,6.25,12.547,10
002281,2009-12-31,0.859,6.193,10
002281,2010-03-31,5.505,17.332,10
002281,2010-06-30,7.513,36.785000000000004,10
002281,2010-09-30,26.341,65.82600000000001,10
002281,2010-12-31,26.341,59.335,10
002281,2011-03-31,90.244,146.857,10
002281,2011-06-30,26.341,51.956,10
002281,2011-09-30,26.341,52.06999999999999,10
002281,2011-12-31,26.341,52.38,10
002281,2012-03-31,26.341,47.24500000000001,10
002281,2012-06-30,26.341,43.483000000000004,10
002281,2012-09-30,25.116,40.273999999999994,10
002281,2012-12-31,25.116,42.437,10
002281,2013-03-31,48.244,67.70100000000001,10
002281,2013-06-30,48.244,67.995,10
002281,2013-09-30,48.244,67.238,10
002281,2013-12-31,46.732,66.515,10
002281,2014-03-31,46.182,65.67200000000001,10
002281,2014-06-30,46.182,63.454,10
002281,2014-09-30,45.379,64.187,10
002281,2014-12-31,44.155,61.63100000000001,10
002281,2015-03-31,44.936,60.097,10
002281,2015-06-30,44.155,60.146,10
002281,2015-09-30,44.155,59.91499999999999,10
002281,2015-12-31,39.911,56.258,10
002281,2016-03-31,46.806,61.993,10
002281,2016-06-30,46.806,60.308,9
002281,2016-09-30,46.806,61.906,10
002281,2016-12-31,46.806,63.209999999999994,10
002281,2017-03-31,46.34,61.20300000000001,10
002281,2017-06-30,46.34,64.537,10
002281,2017-09-30,46.34,60.609,10
002281,2017-12-31,46.34,58.961000000000006,10
002281,2018-03-31,45.883,58.37,10
002281,2018-06-30,45.883,57.315,10
002281,2018-09-30,45.883,57.616,10
002281,2018-12-31,45.883,57.871,10
002281,2019-03-31,45.461,55.832,10
002281,2019-06-30,45.461,55.559,10
002281,2019-09-30,45.461,56.520999999999994,10
002281,2019-12-31,45.461,56.702,10
002281,2020-03-31,45.109,57.577,10
002281,2020-06-30,43.524,57.34899999999999,10
002281,2020-09-30,43.524,57.514,10
002281,2020-12-31,43.524,56.89,10
002281,2021-03-31,43.095,52.20399999999999,10
002281,2021-06-30,43.043,52.922000000000004,10
002281,2021-09-30,43.104,51.264,10
002281,2021-12-31,43.098,50.892999999999994,10
002281,2022-03-31,42.745,49.274,10
002281,2022-06-30,43.232,49.760999999999996,10
002281,2022-09-30,43.232,51.013,10
002281,2022-12-31,43.238,50.663999999999994,10
002281,2023-03-31,43.222,50.918000000000006,10
002281,2023-06-30,42.813,49.50999999999999,10
002281,2023-09-30,42.813,48.21400000000001,10
002281,2023-12-31,38.558,43.22800000000001,10
002281,2024-03-31,38.551,44.056,10
002281,2024-06-30,38.552,45.286,10
002281,2024-09-30,38.552,48.015,10
002281,2024-12-31,37.706,49.868,10
002281,2025-03-31,37.706,48.562000000000005,10
002281,2025-06-30,37.698,48.99900000000001,10
002281,2025-09-30,37.386,48.639,10
002281,2025-12-31,37.393,50.294,10
002281,2026-03-31,37.371,47.949,10
688256,2020-09-30,4.179,10.442999999999998,10
688256,2020-12-31,5.151,12.012,10
688256,2021-03-31,6.068,15.808,10
688256,2021-06-30,2.727,8.845,10
688256,2021-09-30,27.332,62.206999999999994,10
688256,2021-12-31,27.332,57.018,10
688256,2022-03-31,27.251,55.898,10
688256,2022-04-08,27.251,55.73,10
688256,2022-06-30,27.251,53.798,10
688256,2022-09-30,27.115,50.801,10
688256,2022-12-31,27.115,51.81400000000001,10
